ORDER_ID,CUSTOMER_ID,PRODUCT_CATEGORY,REGION,ORDER_DATE,QUANTITY,UNIT_PRICE,TOTAL_SALES,PROFIT
ORD-2544,CUST-687,Grocery,East,4/16/23 23:00,16,74.37,1189.92,310.91
ORD-2545,CUST-720,Clothing,West,4/17/23 0:00,7,13.3,93.1,13.93
ORD-2546,CUST-849,Electronics,West,4/17/23 1:00,5,48.64,243.2,42.45
ORD-2547,CUST-970,Grocery,East,4/17/23 2:00,3,77.9,233.7,58.19
ORD-2548,CUST-757,Furniture,East,4/17/23 3:00,18,62.48,1124.64,222.53
ORD-2549,CUST-702,Clothing,West,4/17/23 4:00,11,94.23,1036.53,135.54
ORD-2550,CUST-935,Furniture,East,4/17/23 5:00,15,88.09,1321.35,196.3
ORD-2551,CUST-540,Grocery,South,4/17/23 6:00,5,39.94,199.7,58.82
ORD-2552,CUST-96,Electronics,North,4/17/23 7:00,12,17.62,211.44,27.53
ORD-2553,CUST-662,Electronics,West,4/17/23 8:00,4,94.98,379.92,93.16
ORD-2554,CUST-687,Grocery,East,4/17/23 9:00,15,56.56,848.4,165.95
ORD-2555,CUST-434,Electronics,South,4/17/23 10:00,9,16.7,150.3,37.53
ORD-2556,CUST-521,Clothing,West,4/17/23 11:00,7,83.49,584.43,135.72
ORD-2557,CUST-371,Grocery,East,4/17/23 12:00,10,88.17,881.7,165.61
ORD-2558,CUST-19,Furniture,West,4/17/23 13:00,13,67.55,878.15,149.97
ORD-2559,CUST-372,Grocery,East,4/17/23 14:00,8,50.28,402.24,100.91
ORD-2560,CUST-317,Clothing,West,4/17/23 15:00,12,69.6,835.2,137.5
ORD-2561,CUST-185,Clothing,South,4/17/23 16:00,19,73.6,1398.4,360.16
ORD-2562,CUST-974,Grocery,South,4/17/23 17:00,1,90.37,90.37,21.32
ORD-2563,CUST-220,Grocery,North,4/17/23 18:00,16,96.03,1536.48,331.16
ORD-2564,CUST-350,Electronics,West,4/17/23 19:00,17,56.29,956.93,166.28
ORD-2565,CUST-971,Clothing,North,4/17/23 20:00,18,81.86,1473.48,207.78
ORD-2566,CUST-785,Grocery,West,4/17/23 21:00,11,96.81,1064.91,257.8
ORD-2567,CUST-498,Grocery,East,4/17/23 22:00,18,23.61,212.49,50.26
ORD-2568,CUST-197,Clothing,East,4/17/23 23:00,7,11.64,81.48,23.96
ORD-2569,CUST-232,Grocery,North,4/18/23 0:00,18,88.21,1587.78,469.59
ORD-2570,CUST-141,Electronics,West,4/18/23 1:00,8,27.57,220.56,27.8
ORD-2571,CUST-159,Clothing,North,4/18/23 2:00,6,13.82,82.92,10.02
ORD-2572,CUST-80,Electronics,South,4/18/23 3:00,7,24.41,170.87,31.19
ORD-2573,CUST-303,Electronics,North,4/18/23 4:00,10,44.57,445.7,130.47
ORD-2574,CUST-865,Electronics,North,4/18/23 5:00,11,29.73,327.03,58.89
ORD-2575,CUST-808,Electronics,East,4/18/23 6:00,13,37.47,487.11,84.15
ORD-2576,CUST-104,Clothing,North,4/18/23 7:00,9,97.78,880.02,211.84
ORD-2577,CUST-520,Electronics,West,4/18/23 8:00,7,73.4,256.9,69.75
ORD-2578,CUST-790,Electronics,East,4/18/23 9:00,9,74.1,666.9,115.15
ORD-2579,CUST-553,Grocery,North,4/18/23 10:00,13,18.52,240.76,38.1
ORD-2580,CUST-856,Clothing,South,4/18/23 11:00,3,75.89,227.67,50.16
ORD-2581,CUST-757,Clothing,North,4/18/23 12:00,3,76.54,229.62,30.44
ORD-2582,CUST-905,Furniture,North,4/18/23 13:00,1,69.38,69.38,14.55
ORD-2583,CUST-540,Clothing,North,4/18/23 14:00,2,30.56,61.12,16.59
ORD-2584,CUST-39,Clothing,East,4/18/23 15:00,3,48.07,144.21,29.25
ORD-2585,CUST-678,Furniture,West,4/18/23 16:00,15,86.16,1292.4,305.91
ORD-2586,CUST-345,Clothing,South,4/18/23 17:00,6,70.32,421.92,48.54
ORD-2587,CUST-898,Clothing,North,4/18/23 18:00,13,75.95,987.35,187.4
ORD-2588,CUST-785,Clothing,West,4/18/23 19:00,1,62.86,62.86,7.48
ORD-2589,CUST-633,Clothing,West,4/18/23 20:00,19,50.46,958.74,210.82
ORD-2590,CUST-135,Furniture,East,4/18/23 21:00,1,78.31,78.31,12.23
ORD-2591,CUST-612,Clothing,South,4/18/23 22:00,2,16.11,32.22,5.07
ORD-2592,CUST-386,Clothing,East,4/18/23 23:00,15,70.58,1058.7,122.12
ORD-2593,CUST-158,Furniture,West,4/19/23 0:00,14,99.75,,226.3
ORD-2594,CUST-167,Grocery,West,4/19/23 1:00,19,80.22,1524.18,306.87
ORD-2595,CUST-186,Electronics,West,4/19/23 2:00,11,36.15,397.65,86.26
ORD-2596,CUST-852,Grocery,East,4/19/23 3:00,15,35,525,59.5
ORD-2597,CUST-710,Furniture,South,4/19/23 4:00,6,70.05,420.3,96.79
ORD-2598,CUST-790,Electronics,North,4/19/23 5:00,9,90.63,815.67,161.32
ORD-2599,CUST-640,Furniture,East,4/19/23 6:00,5,62.02,310.1,64.31
ORD-2600,CUST-829,Furniture,West,4/19/23 7:00,2,57.47,114.94,30.64
ORD-2601,CUST-925,Clothing,East,4/19/23 8:00,6,24.43,146.58,24.69
ORD-2602,CUST-170,Electronics,West,4/19/23 9:00,18,74.39,1339.02,180.51
ORD-2603,CUST-739,Clothing,North,4/19/23 10:00,19,73.21,1390.99,292.61
ORD-2604,CUST-449,Electronics,North,4/19/23 11:00,9,97.03,873.27,252.38
ORD-2605,CUST-45,Furniture,South,4/19/23 12:00,6,37.02,222.12,45.22
ORD-2606,CUST-421,Furniture,West,4/19/23 13:00,14,78.08,1093.12,291.19
ORD-2607,CUST-374,Grocery,South,4/19/23 14:00,13,49.07,637.91,160.37
ORD-2608,CUST-693,Electronics,South,4/19/23 15:00,11,60.26,662.86,135
ORD-2609,CUST-737,Clothing,North,4/19/23 16:00,12,83.48,1001.76,229.91
ORD-2610,CUST-244,Grocery,East,4/19/23 17:00,19,29.98,569.62,103.29
ORD-2611,CUST-993,Grocery,East,4/19/23 18:00,19,40.86,776.34,160.02
ORD-2612,CUST-455,Grocery,South,4/19/23 19:00,19,79.6,1512.4,304.68
ORD-2613,CUST-626,Clothing,North,4/19/23 20:00,13,61.34,797.42,192.83
ORD-2614,CUST-292,Grocery,West,4/19/23 21:00,14,18.32,256.48,46.68
ORD-2615,CUST-771,Clothing,East,4/19/23 22:00,18,48.72,876.96,105.19
ORD-2616,CUST-767,Grocery,South,4/19/23 23:00,12,62.8,753.6,194.23
ORD-2617,CUST-803,Clothing,East,4/20/23 0:00,4,91.86,367.44,87.07
ORD-2618,CUST-460,Furniture,East,4/20/23 1:00,10,26.96,269.6,78.19
ORD-2619,CUST-240,Furniture,West,4/20/23 2:00,17,82.54,1403.18,260.63
ORD-2620,CUST-547,Furniture,North,4/20/23 3:00,4,21.76,87.04,10.07
ORD-2621,CUST-245,Furniture,West,4/20/23 4:00,12,31.8,381.6,
ORD-2622,CUST-317,Furniture,North,4/20/23 5:00,13,31.9,414.7,105.61
ORD-2623,CUST-989,Grocery,East,4/20/23 6:00,4,88.97,355.88,40.41
ORD-2624,CUST-829,Grocery,South,4/20/23 7:00,10,27.91,279.1,78.58
ORD-2625,CUST-804,Grocery,West,4/20/23 8:00,3,80.83,242.49,37.91
ORD-2626,CUST-481,Clothing,North,4/20/23 9:00,15,51.56,773.4,216.38
ORD-2627,CUST-926,Clothing,East,4/20/23 10:00,2,99.92,199.84,50.9
ORD-2628,CUST-856,Clothing,North,4/20/23 11:00,17,85.52,1453.84,398.7
ORD-2629,CUST-199,Clothing,North,4/20/23 12:00,6,76.57,459.42,65.61
ORD-2630,CUST-377,Furniture,North,4/20/23 13:00,8,88.37,706.96,154.92
ORD-2631,CUST-695,Furniture,East,4/20/23 14:00,3,67.06,201.18,23.88
ORD-2632,CUST-970,Furniture,South,4/20/23 15:00,18,85.93,1546.74,217.25
ORD-2633,CUST-585,Electronics,South,4/20/23 16:00,1,33.5,33.5,5.43
ORD-2634,CUST-452,Grocery,South,4/20/23 17:00,16,18.79,300.64,74.61
ORD-2635,CUST-473,Clothing,North,4/20/23 18:00,7,65.43,458.01,48.06
ORD-2636,CUST-788,Clothing,East,4/20/23 19:00,3,49.12,147.36,41.35
ORD-2637,CUST-289,Furniture,North,4/20/23 20:00,4,48.38,193.52,
ORD-2638,CUST-797,Clothing,South,4/20/23 21:00,9,57.41,516.69,90.57
ORD-2639,CUST-392,Clothing,South,4/20/23 22:00,5,42.52,212.6,24.71
ORD-2640,CUST-515,Grocery,East,4/20/23 23:00,19,66.35,1260.65,319.94
ORD-2641,CUST-541,Furniture,North,4/21/23 0:00,15,12.75,191.25,24.53
ORD-2642,CUST-429,Grocery,West,4/21/23 1:00,8,97.29,778.32,215.56
ORD-2643,CUST-990,Electronics,West,4/21/23 2:00,6,93.22,559.32,115.24
ORD-2644,CUST-166,Electronics,South,4/21/23 3:00,18,94.17,1695.06,491.05
ORD-2645,CUST-837,Electronics,East,4/21/23 4:00,19,42.85,814.15,128.69
ORD-2646,CUST-205,Furniture,North,4/21/23 5:00,15,57.87,868.05,165.68
ORD-2647,CUST-821,Clothing,North,4/21/23 6:00,7,95.87,671.09,160.29
ORD-2648,CUST-620,Furniture,South,4/21/23 7:00,10,91.21,912.1,242.97
ORD-2649,CUST-142,Furniture,South,4/21/23 8:00,6,81.12,486.72,89.69
ORD-2650,CUST-894,Clothing,North,4/21/23 9:00,14,46.66,653.24,181.92
ORD-2651,CUST-257,Grocery,North,4/21/23 10:00,17,60.79,1033.43,127.73
ORD-2652,CUST-54,Electronics,South,4/21/23 11:00,9,81.36,732.24,177.01
ORD-2653,CUST-657,Grocery,North,4/21/23 12:00,19,34.57,656.83,111.42
ORD-2654,CUST-493,Electronics,West,4/21/23 13:00,5,66.38,331.9,39.92
ORD-2655,CUST-896,Furniture,South,4/21/23 14:00,7,84.51,591.57,104.9
ORD-2656,CUST-381,Electronics,North,4/21/23 15:00,19,73.67,1399.73,386.39
ORD-2657,CUST-568,Furniture,South,4/21/23 16:00,7,53.15,372.05,110.17
ORD-2658,CUST-957,Grocery,East,4/21/23 17:00,2,62.61,125.22,22.36
ORD-2659,CUST-106,Furniture,South,4/21/23 18:00,16,98.98,1583.68,439.13
ORD-2660,CUST-729,Grocery,South,4/21/23 19:00,13,64.18,834.34,168.48
ORD-2661,CUST-867,Clothing,East,4/21/23 20:00,8,80.71,645.68,157.16
ORD-2662,CUST-529,Clothing,West,4/21/23 21:00,6,75.39,452.34,49.34
ORD-2663,CUST-872,Clothing,North,4/21/23 22:00,6,73.13,438.78,92.79
ORD-2664,CUST-128,Furniture,East,4/21/23 23:00,9,74.47,670.23,76.43
ORD-2665,CUST-292,Clothing,South,4/22/23 0:00,4,50.9,203.6,31.3
ORD-2666,CUST-86,Electronics,North,4/22/23 1:00,11,52.67,579.37,123.62
ORD-2667,CUST-782,Grocery,East,4/22/23 2:00,5,52.11,260.55,68.12
ORD-2668,CUST-165,Grocery,North,4/22/23 3:00,17,12.99,220.83,46.86
ORD-2669,CUST-280,Electronics,North,4/22/23 4:00,7,31.7,221.9,63.74
ORD-2670,CUST-461,Furniture,East,4/22/23 5:00,15,23.91,358.65,93.99
ORD-2671,CUST-928,Furniture,North,4/22/23 6:00,15,89.78,1346.7,176.75
ORD-2672,CUST-526,Grocery,West,4/22/23 7:00,14,34.75,486.5,86.5
ORD-2673,CUST-151,Clothing,East,4/22/23 8:00,13,22.46,291.98,68.23
ORD-2674,CUST-851,Furniture,West,4/22/23 9:00,11,20.78,228.58,65.76
ORD-2675,CUST-448,Furniture,South,4/22/23 10:00,13,73,949,282.37
ORD-2676,CUST-94,Electronics,North,4/22/23 11:00,9,10.55,94.95,23.99
ORD-2677,CUST-970,Electronics,South,4/22/23 12:00,10,52.42,524.2,168.855
ORD-2678,CUST-933,Clothing,South,4/22/23 13:00,4,20.7,82.8,20.81
ORD-2679,CUST-228,Furniture,North,4/22/23 14:00,17,86.47,1469.99,227.33
ORD-2680,CUST-837,Furniture,East,4/22/23 15:00,14,96.26,1347.64,211.2
ORD-2681,CUST-462,Electronics,North,4/22/23 16:00,18,96.29,1733.22,400.15
ORD-2682,CUST-906,Furniture,South,4/22/23 17:00,11,49.78,547.58,150.24
ORD-2683,CUST-358,Grocery,South,4/22/23 18:00,16,68.01,1088.16,319.88
ORD-2684,CUST-953,Electronics,East,4/22/23 19:00,1,63.97,63.97,10.76
ORD-2685,CUST-28,Clothing,North,4/22/23 20:00,7,41.5,290.5,75.33
ORD-2686,CUST-425,Electronics,South,4/22/23 21:00,10,49.97,499.7,135.07
ORD-2687,CUST-55,Furniture,West,4/22/23 22:00,9,15.79,142.11,31.92
ORD-2688,CUST-406,Clothing,South,4/22/23 23:00,3,81.61,244.83,41.5
ORD-2689,CUST-515,Electronics,South,4/23/23 0:00,14,31.67,443.38,99.24
ORD-2690,CUST-383,Grocery,East,4/23/23 1:00,15,51.45,771.75,167.38
ORD-2691,CUST-242,Grocery,West,4/23/23 2:00,2,53.26,106.52,23.57
ORD-2692,CUST-396,Electronics,South,4/23/23 3:00,14,60.46,846.44,189.48
ORD-2693,CUST-84,Grocery,South,4/23/23 4:00,16,83.61,1337.76,360.41
ORD-2694,CUST-384,Grocery,West,4/23/23 5:00,7,72.27,505.89,67.8
ORD-2695,CUST-230,Grocery,North,4/23/23 6:00,4,69.68,278.72,48.35
ORD-2696,CUST-29,Clothing,North,4/23/23 7:00,18,57.41,1033.38,224.45
ORD-2697,CUST-327,Grocery,South,4/23/23 8:00,5,18.64,93.2,14.6
ORD-2698,CUST-954,Grocery,South,4/23/23 9:00,6,46.18,277.08,81.91
ORD-2699,CUST-102,Grocery,North,4/23/23 10:00,7,96.16,673.12,102.74
ORD-2700,CUST-860,Clothing,East,4/23/23 11:00,15,99.6,1494,289.73
ORD-2701,CUST-732,Electronics,West,4/23/23 12:00,1,75.74,75.74,20.86
ORD-2702,CUST-666,Furniture,West,4/23/23 13:00,4,30.48,121.92,14.14
ORD-2703,CUST-344,Grocery,East,4/23/23 14:00,1,19.17,19.17,5.06
ORD-2704,CUST-811,Electronics,East,4/23/23 15:00,11,47.33,520.63,111.52
ORD-2705,CUST-150,Grocery,East,4/23/23 16:00,18,87.09,1567.62,166.73
ORD-2706,CUST-141,Clothing,East,4/23/23 17:00,14,74.97,1049.58,294.49
ORD-2707,CUST-40,Electronics,East,4/23/23 18:00,11,89.55,985.05,106.23
ORD-2708,CUST-294,Clothing,East,4/23/23 19:00,10,65.42,654.2,132.83
ORD-2709,CUST-940,Grocery,West,4/23/23 20:00,17,21.73,369.41,40.56
ORD-2710,CUST-850,Grocery,East,4/23/23 21:00,4,20.33,81.32,9.29
ORD-2711,CUST-484,Clothing,North,4/23/23 22:00,15,14.32,214.8,59.59
ORD-2712,CUST-713,Furniture,East,4/23/23 23:00,16,61.04,976.64,247.25
ORD-2713,CUST-852,Clothing,East,4/24/23 0:00,13,31.86,414.18,57.73
ORD-2714,CUST-143,Grocery,West,4/24/23 1:00,9,76.09,684.81,153.46
ORD-2715,CUST-778,Clothing,West,4/24/23 2:00,11,71.76,789.36,204.39
ORD-2716,CUST-723,Furniture,East,4/24/23 3:00,11,38.63,424.93,118.1
ORD-2717,CUST-481,Clothing,West,4/24/23 4:00,6,25.91,155.46,30.11
ORD-2718,CUST-460,Furniture,South,4/24/23 5:00,1,19.22,19.22,5.37
ORD-2719,CUST-631,Furniture,West,4/24/23 6:00,6,76.36,458.16,92.35
ORD-2720,CUST-6,Clothing,West,4/24/23 7:00,13,50.54,657.02,156.14
ORD-2721,CUST-928,Clothing,West,4/24/23 8:00,5,39.12,195.6,57.86
ORD-2722,CUST-82,Electronics,West,4/24/23 9:00,15,87.1,1306.5,192.3
ORD-2723,CUST-20,Grocery,North,4/24/23 10:00,18,63.43,1141.74,152.66
ORD-2724,CUST-263,Furniture,North,4/24/23 11:00,14,56.62,792.68,133.49
ORD-2725,CUST-221,Electronics,North,4/24/23 12:00,15,76.9,1153.5,153.28
ORD-2726,CUST-856,Clothing,East,4/24/23 13:00,5,83.4,417,65.4
ORD-2727,CUST-154,Grocery,East,4/24/23 14:00,4,71.75,287,71.35
ORD-2728,CUST-562,Electronics,South,4/24/23 15:00,2,49.6,99.2,19.39
ORD-2729,CUST-963,Furniture,North,4/24/23 16:00,7,44.14,308.98,54.07
ORD-2730,CUST-745,Electronics,East,4/24/23 17:00,10,79.45,794.5,138.04
ORD-2731,CUST-624,Furniture,West,4/24/23 18:00,16,56.61,905.76,125.82
ORD-2732,CUST-541,Clothing,West,4/24/23 19:00,10,73.39,733.9,139.06
ORD-2733,CUST-434,Grocery,North,4/24/23 20:00,18,90.14,1622.52,364.95
ORD-2734,CUST-114,Grocery,South,4/24/23 21:00,17,92.43,1571.31,200.86
ORD-2735,CUST-795,Grocery,South,4/24/23 22:00,13,34.99,454.87,133.99
ORD-2736,CUST-296,Clothing,West,4/24/23 23:00,1,26.91,26.91,5.08
ORD-2737,CUST-244,Furniture,South,4/25/23 0:00,1,33.52,33.52,9.71
ORD-2738,CUST-309,Clothing,North,4/25/23 1:00,15,77.62,1164.3,147.79
ORD-2739,CUST-125,Grocery,West,4/25/23 2:00,1,43.31,43.31,10.98
ORD-2740,CUST-49,Clothing,East,4/25/23 3:00,6,25.61,153.66,34.35
ORD-2741,CUST-245,Clothing,East,4/25/23 4:00,13,18.85,245.05,64.7
ORD-2742,CUST-430,Clothing,South,4/25/23 5:00,1,39.46,39.46,8.69
ORD-2743,CUST-655,Furniture,West,4/25/23 6:00,5,22.25,111.25,32.55
ORD-2744,CUST-813,Electronics,West,4/25/23 7:00,9,24.07,216.63,48.83
ORD-2745,CUST-638,Electronics,East,4/25/23 8:00,17,71.55,1216.35,312.51
ORD-2746,CUST-469,Clothing,West,4/25/23 9:00,16,11.78,188.48,51.93
ORD-2747,CUST-65,Electronics,West,4/25/23 10:00,8,20.58,164.64,39.99
ORD-2748,CUST-114,Electronics,West,4/25/23 11:00,17,85.99,1461.83,299.45
ORD-2749,CUST-857,Clothing,South,4/25/23 12:00,15,86.04,1290.6,199.48
ORD-2750,CUST-927,Clothing,West,4/25/23 13:00,1,39.63,39.63,10.74
ORD-2751,CUST-512,Grocery,North,4/25/23 14:00,12,17.92,215.04,42.17
ORD-2752,CUST-612,Electronics,South,4/25/23 15:00,5,73.45,367.25,82.32
ORD-2753,CUST-549,Furniture,West,4/25/23 16:00,6,42.41,254.46,29.48
ORD-2754,CUST-17,Clothing,West,4/25/23 17:00,1,14.09,14.09,2.81
ORD-2755,CUST-648,Grocery,North,4/25/23 18:00,1,24.2,24.2,5.8
ORD-2756,CUST-528,Furniture,South,4/25/23 19:00,10,22.35,223.5,48.46
ORD-2757,CUST-589,Electronics,East,4/25/23 20:00,10,63.02,630.2,119.56
ORD-2758,CUST-248,Grocery,East,4/25/23 21:00,3,90.83,272.49,39.43
ORD-2759,CUST-736,Clothing,South,4/25/23 22:00,17,81.38,1383.46,224.03
ORD-2760,CUST-148,Furniture,West,4/25/23 23:00,19,59.19,1124.61,270.05
ORD-2761,CUST-299,Clothing,West,4/26/23 0:00,11,47.99,527.89,76.46
ORD-2762,CUST-440,Electronics,East,4/26/23 1:00,18,65.68,1182.24,265.23
ORD-2763,CUST-2,Furniture,East,4/26/23 2:00,2,49.94,99.88,21.77
ORD-2764,CUST-630,Electronics,East,4/26/23 3:00,9,32.15,289.35,85.09
ORD-2765,CUST-362,Electronics,North,4/26/23 4:00,17,71.13,1209.21,135.62
ORD-2766,CUST-247,Grocery,East,4/26/23 5:00,14,88.59,1240.26,150.85
ORD-2767,CUST-585,Clothing,North,4/26/23 6:00,4,43.56,174.24,35.06
ORD-2768,CUST-427,Furniture,South,4/26/23 7:00,17,85.74,1457.58,299.42
ORD-2769,CUST-192,Electronics,West,4/26/23 8:00,17,48.8,829.6,89.58
ORD-2770,CUST-681,Electronics,East,4/26/23 9:00,12,46.12,553.44,146.76
ORD-2771,CUST-685,Furniture,West,4/26/23 10:00,18,12.55,225.9,44.94
ORD-2772,CUST-88,Electronics,West,4/26/23 11:00,3,72.58,217.74,36.87
ORD-2773,CUST-537,Grocery,East,4/26/23 12:00,11,82.68,909.48,148.95
ORD-2774,CUST-999,Grocery,East,4/26/23 13:00,18,69.72,1254.96,341.7
ORD-2775,CUST-370,Grocery,South,4/26/23 14:00,4,23.62,94.48,13.17
ORD-2776,CUST-70,Grocery,North,4/26/23 15:00,17,19.3,328.1,43.34
ORD-2777,CUST-977,Electronics,North,4/26/23 16:00,18,61.56,1108.08,158.05
ORD-2778,CUST-539,Furniture,West,4/26/23 17:00,5,46.14,230.7,51.91
ORD-2779,CUST-558,Furniture,East,4/26/23 18:00,14,48.62,680.68,178.46
ORD-2780,CUST-520,Furniture,South,4/26/23 19:00,10,97.1,971,161.38
ORD-2781,CUST-806,Furniture,South,4/26/23 20:00,15,75.15,1127.25,151.83
ORD-2782,CUST-520,Clothing,South,4/26/23 21:00,1,47.06,47.06,6.67
ORD-2783,CUST-568,Furniture,South,4/26/23 22:00,16,11.72,187.52,41.97
ORD-2784,CUST-21,Clothing,South,4/26/23 23:00,11,13.07,143.77,21.45
ORD-2785,CUST-400,Clothing,North,4/27/23 0:00,6,71.63,429.78,118.39
ORD-2786,CUST-895,Grocery,North,4/27/23 1:00,16,85.4,1366.4,165.03
ORD-2787,CUST-482,Clothing,North,4/27/23 2:00,2,73.69,147.38,15.69
ORD-2788,CUST-45,Electronics,East,4/27/23 3:00,1,46.53,46.53,5.48
ORD-2789,CUST-651,Clothing,West,4/27/23 4:00,9,12.8,115.2,31
ORD-2790,CUST-397,Grocery,South,4/27/23 5:00,12,97.07,1164.84,268.2
ORD-2791,CUST-383,Clothing,East,4/27/23 6:00,17,98.77,1679.09,489.54
ORD-2792,CUST-260,Electronics,South,4/27/23 7:00,15,59.44,891.6,149.13
ORD-2793,CUST-766,Electronics,North,4/27/23 8:00,19,16.36,310.84,44.31
ORD-2794,CUST-17,Electronics,East,4/27/23 9:00,10,58.69,586.9,124.65
ORD-2795,CUST-366,Grocery,North,4/27/23 10:00,12,90.31,1083.72,224.94
ORD-2796,CUST-808,Grocery,South,4/27/23 11:00,14,71.2,996.8,217.51
ORD-2797,CUST-70,Furniture,South,4/27/23 12:00,9,74.8,673.2,114.11
ORD-2798,CUST-354,Grocery,West,4/27/23 13:00,13,17.65,229.45,23.22
ORD-2799,CUST-247,Electronics,South,4/27/23 14:00,3,19.59,58.77,6.29
ORD-2800,CUST-751,Electronics,North,4/27/23 15:00,14,21.46,300.44,69.93
ORD-2801,CUST-673,Grocery,South,4/27/23 16:00,10,91.39,913.9,187.03
ORD-2802,CUST-644,Clothing,West,4/27/23 17:00,16,57.33,917.28,242.35
ORD-2803,CUST-107,Grocery,West,4/27/23 18:00,7,81.24,568.68,91.04
ORD-2804,CUST-791,Grocery,North,4/27/23 19:00,4,20.38,81.52,21.45
ORD-2805,CUST-596,Electronics,East,4/27/23 20:00,11,93.49,1028.39,190.35
ORD-2806,CUST-753,Furniture,South,4/27/23 21:00,16,83.9,1342.4,160.2
ORD-2807,CUST-775,Electronics,West,4/27/23 22:00,4,30.23,120.92,35.74
ORD-2808,CUST-341,Furniture,South,4/27/23 23:00,17,88.68,1507.56,305.11
ORD-2809,CUST-137,Electronics,South,4/28/23 0:00,13,33.71,438.23,98.99
ORD-2810,CUST-46,Grocery,East,4/28/23 1:00,11,28.48,313.28,73.36
ORD-2811,CUST-361,Electronics,West,4/28/23 2:00,3,33.78,101.34,17.48
ORD-2812,CUST-560,Electronics,South,4/28/23 3:00,9,91.9,827.1,206.37
ORD-2813,CUST-347,Electronics,West,4/28/23 4:00,6,92.4,554.4,151.94
ORD-2814,CUST-834,Grocery,North,4/28/23 5:00,11,39.61,435.71,77.31
ORD-2815,CUST-659,Grocery,North,4/28/23 6:00,16,73.49,587.92,272.09
ORD-2816,CUST-180,Grocery,South,4/28/23 7:00,19,70.82,1345.58,338.31
ORD-2817,CUST-851,Grocery,West,4/28/23 8:00,5,82.59,412.95,57
ORD-2818,CUST-798,Furniture,South,4/28/23 9:00,14,36.69,513.66,85.53
ORD-2819,CUST-702,Furniture,West,4/28/23 10:00,17,55.91,950.47,115.73
ORD-2820,CUST-476,Clothing,West,4/28/23 11:00,3,70.09,210.27,46.35
ORD-2821,CUST-713,Grocery,East,4/28/23 12:00,4,12.36,49.44,12.86
ORD-2822,CUST-491,Furniture,East,4/28/23 13:00,16,43.91,702.56,156.09
ORD-2823,CUST-647,Electronics,East,4/28/23 14:00,16,72.63,1162.08,157.99
ORD-2824,CUST-187,Grocery,South,4/28/23 15:00,4,32.73,130.92,27.4
ORD-2825,CUST-831,Clothing,East,4/28/23 16:00,19,96.19,1827.61,487.95
ORD-2826,CUST-139,Clothing,East,4/28/23 17:00,17,12.71,216.07,34.69
ORD-2827,CUST-65,Clothing,North,4/28/23 18:00,13,96.23,1250.99,333.43
ORD-2828,CUST-734,Electronics,West,4/28/23 19:00,1,29.51,29.51,7.58
ORD-2829,CUST-795,Furniture,West,4/28/23 20:00,12,14.39,172.68,18.02
ORD-2830,CUST-967,Electronics,East,4/28/23 21:00,4,36.32,145.28,21.49
ORD-2831,CUST-469,Grocery,West,4/28/23 22:00,11,80.77,888.47,185.32
ORD-2832,CUST-38,Clothing,North,4/28/23 23:00,5,77.72,388.6,94.63
ORD-2833,CUST-301,Electronics,North,4/29/23 0:00,2,28.8,57.6,15.9
ORD-2834,CUST-207,Electronics,East,4/29/23 1:00,17,27.71,471.07,107.5
ORD-2835,CUST-45,Furniture,North,4/29/23 2:00,8,67.83,542.64,95.54
ORD-2836,CUST-811,Furniture,West,4/29/23 3:00,6,51.23,307.38,42.09
ORD-2837,CUST-205,Clothing,South,4/29/23 4:00,9,81.31,731.79,184.42
ORD-2838,CUST-908,Electronics,West,4/29/23 5:00,13,12.17,158.21,22.36
ORD-2839,CUST-43,Electronics,South,4/29/23 6:00,11,64.94,714.34,170.79
ORD-2840,CUST-324,Furniture,East,4/29/23 7:00,16,75.76,1212.16,165.15
ORD-2841,CUST-956,Electronics,South,4/29/23 8:00,16,99.4,1590.4,282
ORD-2842,CUST-318,Electronics,North,4/29/23 9:00,2,71.09,142.18,21.36
ORD-2843,CUST-528,Electronics,West,4/29/23 10:00,10,30.87,308.7,48.46
ORD-2844,CUST-408,Furniture,South,4/29/23 11:00,12,19.74,236.88,54.35
ORD-2845,CUST-835,Clothing,West,4/29/23 12:00,8,67.68,541.44,71.57
ORD-2846,CUST-557,Grocery,East,4/29/23 13:00,11,57.09,627.99,179.64
ORD-2847,CUST-485,Clothing,East,4/29/23 14:00,10,90.92,909.2,191.73
ORD-2848,CUST-260,Grocery,North,4/29/23 15:00,13,75.39,980.07,194.24
ORD-2849,CUST-38,Electronics,East,4/29/23 16:00,17,55.88,949.96,177.58
ORD-2850,CUST-772,Clothing,South,4/29/23 17:00,7,46.32,324.24,69.17
ORD-2851,CUST-663,Grocery,East,4/29/23 18:00,3,46.39,139.17,14.54
ORD-2852,CUST-196,Furniture,North,4/29/23 19:00,13,30.37,394.81,117.66
ORD-2853,CUST-293,Furniture,West,4/29/23 20:00,19,11.56,219.64,46.45
ORD-2854,CUST-366,Clothing,West,4/29/23 21:00,7,61.74,432.18,46.26
ORD-2855,CUST-883,Clothing,East,4/29/23 22:00,9,29.12,262.08,57.13
ORD-2856,CUST-800,Electronics,South,4/29/23 23:00,19,28.75,546.25,102.38
ORD-2857,CUST-49,Clothing,North,4/30/23 0:00,13,21.28,276.64,28.99
ORD-2858,CUST-887,Electronics,South,4/30/23 1:00,8,27.06,216.48,61.67
