CUSTOMER_ID,ORDER_ID,REGION,CATEGORY,ORDER_DATE,SHIP_DATE,TOTAL_SALES,PROFIT_MARGIN
CUST-988,ORD-2057,South,Grocery,2023-03-27 16:00:00,2023-03-28 16:00:00,804.63,0.41
CUST-32,ORD-2058,East,Grocery,2023-03-27 17:00:00,2023-03-28 17:00:00,254.5,0.25
CUST-63,ORD-2059,South,Grocery,2023-03-27 18:00:00,2023-03-28 18:00:00,900.62,0.11
CUST-491,ORD-2060,East,Grocery,2023-03-27 19:00:00,2023-03-28 19:00:00,911.72,0.3
CUST-868,ORD-2061,North,Grocery,2023-03-27 20:00:00,2023-03-28 20:00:00,943.88,0.48
CUST-412,ORD-2062,South,Furniture,2023-03-27 21:00:00,2023-03-28 21:00:00,525.03,0.41
CUST-437,ORD-2063,East,Grocery,2023-03-27 22:00:00,2023-03-28 22:00:00,680.32,0.31
CUST-703,ORD-2064,West,Furniture,2023-03-27 23:00:00,2023-03-28 23:00:00,780.73,0.34
CUST-111,ORD-2065,East,Clothing,2023-03-28 00:00:00,2023-03-29 00:00:00,139.7,0.47
CUST-503,ORD-2066,West,Grocery,2023-03-28 01:00:00,2023-03-29 01:00:00,604.95,0.24
CUST-730,ORD-2067,West,Grocery,2023-03-28 02:00:00,2023-03-29 02:00:00,43.95,0.2
CUST-932,ORD-2068,North,Electronics,2023-03-28 03:00:00,2023-03-29 03:00:00,502.59,0.49
CUST-455,ORD-2069,South,Clothing,2023-03-28 04:00:00,2023-03-29 04:00:00,163.29,0.44
CUST-76,ORD-2070,East,Grocery,2023-03-28 05:00:00,2023-03-29 05:00:00,191.09,0.2
CUST-921,ORD-2071,North,Grocery,2023-03-28 06:00:00,2023-03-29 06:00:00,371.4,0.26
CUST-83,ORD-2072,East,Clothing,2023-03-28 07:00:00,2023-03-29 07:00:00,438.11,0.24
CUST-330,ORD-2073,West,Furniture,2023-03-28 08:00:00,2023-03-29 08:00:00,626.94,0.12
CUST-623,ORD-2074,South,Grocery,2023-03-28 09:00:00,2023-03-29 09:00:00,83.68,0.48
CUST-152,ORD-2075,East,Electronics,2023-03-28 10:00:00,2023-03-29 10:00:00,508.65,0.23
CUST-68,ORD-2076,East,Grocery,2023-03-28 11:00:00,2023-03-29 11:00:00,190.8,0.44
CUST-130,ORD-2077,West,Electronics,2023-03-28 12:00:00,2023-03-29 12:00:00,578.24,0.14
CUST-282,ORD-2078,East,Electronics,2023-03-28 13:00:00,2023-03-29 13:00:00,641.03,0.3
CUST-640,ORD-2079,East,Grocery,2023-03-28 14:00:00,2023-03-29 14:00:00,561.14,0.06
CUST-649,ORD-2080,West,Grocery,2023-03-28 15:00:00,2023-03-29 15:00:00,740.91,0.39
CUST-600,ORD-2081,North,Electronics,2023-03-28 16:00:00,2023-03-29 16:00:00,342.25,0.31
CUST-562,ORD-2082,West,Clothing,2023-03-28 17:00:00,2023-03-29 17:00:00,767.46,0.33
CUST-730,ORD-2083,North,Clothing,2023-03-28 18:00:00,2023-03-29 18:00:00,438.44,0.07
CUST-333,ORD-2084,South,Grocery,2023-03-28 19:00:00,2023-03-29 19:00:00,489.34,0.14
CUST-391,ORD-2085,North,Furniture,2023-03-28 20:00:00,2023-03-29 20:00:00,651.62,0.08
CUST-612,ORD-2086,North,Clothing,2023-03-28 21:00:00,2023-03-29 21:00:00,28.17,0.18
CUST-544,ORD-2087,South,Grocery,2023-03-28 22:00:00,2023-03-29 22:00:00,657.45,0.33
CUST-302,ORD-2088,North,Clothing,2023-03-28 23:00:00,2023-03-29 23:00:00,622.4,0.3
CUST-465,ORD-2089,West,Furniture,2023-03-29 00:00:00,2023-03-30 00:00:00,316.75,0.33
CUST-518,ORD-2090,North,Grocery,2023-03-29 01:00:00,2023-03-30 01:00:00,94.94,
CUST-620,ORD-2091,South,Furniture,2023-03-29 02:00:00,2023-03-30 02:00:00,100.03,0.17
CUST-441,ORD-2092,West,Grocery,2023-03-29 03:00:00,2023-03-30 03:00:00,923.99,0.16
CUST-102,ORD-2093,South,Furniture,2023-03-29 04:00:00,2023-03-30 04:00:00,692.39,0.11
CUST-813,ORD-2094,South,Clothing,2023-03-29 05:00:00,2023-03-30 05:00:00,135.83,0.43
CUST-719,ORD-2095,East,Clothing,2023-03-29 06:00:00,2023-03-30 06:00:00,363.16,0.33
CUST-118,ORD-2096,East,Furniture,2023-03-29 07:00:00,2023-03-30 07:00:00,596.56,0.13
CUST-874,ORD-2097,South,Furniture,2023-03-29 08:00:00,2023-03-30 08:00:00,837.22,0.13
CUST-671,ORD-2098,South,Furniture,2023-03-29 09:00:00,2023-03-30 09:00:00,53.22,0.44
CUST-667,ORD-2099,South,Grocery,2023-03-29 10:00:00,2023-03-30 10:00:00,244.27,0.38
CUST-899,ORD-2100,East,Clothing,2023-03-29 11:00:00,2023-03-30 11:00:00,890.85,0.35
CUST-788,ORD-2101,East,Grocery,2023-03-29 12:00:00,2023-03-30 12:00:00,19.07,0.23
CUST-565,ORD-2102,North,Clothing,2023-03-29 13:00:00,2023-03-30 13:00:00,209.39,0.17
CUST-739,ORD-2103,North,Electronics,2023-03-29 14:00:00,2023-03-30 14:00:00,959.43,0.49
CUST-887,ORD-2104,South,Grocery,2023-03-29 15:00:00,2023-03-30 15:00:00,617.27,0.41
CUST-221,ORD-2105,West,Clothing,2023-03-29 16:00:00,2023-03-30 16:00:00,269.05,0.19
CUST-441,ORD-2106,West,Clothing,2023-03-29 17:00:00,2023-03-30 17:00:00,76.32,0.43
CUST-463,ORD-2107,East,Grocery,2023-03-29 18:00:00,2023-03-30 18:00:00,37.91,0.39
CUST-910,ORD-2108,East,Grocery,2023-03-29 19:00:00,2023-03-30 19:00:00,252.3,0.18
CUST-234,ORD-2109,East,Clothing,2023-03-29 20:00:00,2023-03-30 20:00:00,882.67,0.24
CUST-424,ORD-2110,South,Grocery,2023-03-29 21:00:00,2023-03-30 21:00:00,421.75,0.13
CUST-348,ORD-2111,West,Furniture,2023-03-29 22:00:00,2023-03-30 22:00:00,723.13,0.1
CUST-848,ORD-2112,North,Grocery,2023-03-29 23:00:00,2023-03-30 23:00:00,919.1,0.38
CUST-465,ORD-2113,South,Grocery,2023-03-30 00:00:00,2023-03-31 00:00:00,413.96,0.17
CUST-409,ORD-2114,North,Grocery,2023-03-30 01:00:00,2023-03-31 01:00:00,199.36,0.42
CUST-426,ORD-2115,North,Clothing,2023-03-30 02:00:00,2023-03-31 02:00:00,521.95,0.5
CUST-748,ORD-2116,South,Furniture,2023-03-30 03:00:00,2023-03-31 03:00:00,909.0,0.08
CUST-98,ORD-2117,North,Electronics,2023-03-30 04:00:00,2023-03-31 04:00:00,806.33,0.26
CUST-321,ORD-2118,West,Electronics,2023-03-30 05:00:00,2023-03-31 05:00:00,75.17,0.41
CUST-438,ORD-2119,North,Furniture,2023-03-30 06:00:00,2023-03-31 06:00:00,695.65,0.41
CUST-321,ORD-2120,West,Furniture,2023-03-30 07:00:00,2023-03-31 07:00:00,576.18,0.39
CUST-682,ORD-2121,West,Furniture,2023-03-30 08:00:00,2023-03-31 08:00:00,908.39,0.21
CUST-262,ORD-2122,West,Clothing,2023-03-30 09:00:00,2023-03-31 09:00:00,131.26,0.25
CUST-384,ORD-2123,East,Electronics,2023-03-30 10:00:00,2023-03-31 10:00:00,538.7,0.32
CUST-977,ORD-2124,North,Furniture,2023-03-30 11:00:00,2023-03-31 11:00:00,880.67,0.735
CUST-157,ORD-2125,South,Clothing,2023-03-30 12:00:00,2023-03-31 12:00:00,415.92,0.2
CUST-704,ORD-2126,South,Electronics,2023-03-30 13:00:00,2023-03-31 13:00:00,487.17,0.47
CUST-946,ORD-2127,North,Grocery,2023-03-30 14:00:00,2023-03-31 14:00:00,79.76,0.17
CUST-486,ORD-2128,East,Clothing,2023-03-30 15:00:00,2023-03-31 15:00:00,285.36,0.5
CUST-69,ORD-2129,East,Electronics,2023-03-30 16:00:00,2023-03-31 16:00:00,331.26,0.35
CUST-94,ORD-2130,West,Clothing,2023-03-30 17:00:00,2023-03-31 17:00:00,945.67,0.26
CUST-852,ORD-2131,North,Electronics,2023-03-30 18:00:00,2023-03-31 18:00:00,289.84,0.33
CUST-88,ORD-2132,North,Electronics,2023-03-30 19:00:00,2023-03-31 19:00:00,466.26,0.17
CUST-96,ORD-2133,South,Grocery,2023-03-30 20:00:00,2023-03-31 20:00:00,674.59,0.17
CUST-443,ORD-2134,North,Clothing,2023-03-30 21:00:00,2023-03-31 21:00:00,170.56,0.1
CUST-99,ORD-2135,East,Furniture,2023-03-30 22:00:00,2023-03-31 22:00:00,491.58,0.1
CUST-763,ORD-2136,North,Grocery,2023-03-30 23:00:00,2023-03-31 23:00:00,741.15,0.21
CUST-757,ORD-2137,South,Grocery,2023-03-31 00:00:00,2023-04-01 00:00:00,868.19,0.39
CUST-382,ORD-2138,West,Electronics,2023-03-31 01:00:00,2023-04-01 01:00:00,630.0,0.32
CUST-832,ORD-2139,South,Furniture,2023-03-31 02:00:00,2023-04-01 02:00:00,672.36,0.1
CUST-134,ORD-2140,South,Clothing,2023-03-31 03:00:00,2023-04-01 03:00:00,135.02,0.43
CUST-570,ORD-2141,West,Furniture,2023-03-31 04:00:00,2023-04-01 04:00:00,946.32,0.32
CUST-62,ORD-2142,South,Furniture,2023-03-31 05:00:00,2023-04-01 05:00:00,141.25,0.48
CUST-601,ORD-2143,South,Furniture,2023-03-31 06:00:00,2023-04-01 06:00:00,776.93,0.35
CUST-980,ORD-2144,North,Furniture,2023-03-31 07:00:00,2023-04-01 07:00:00,272.17,0.13
CUST-576,ORD-2145,North,Furniture,2023-03-31 08:00:00,2023-04-01 08:00:00,934.26,0.26
CUST-576,ORD-2146,West,Electronics,2023-03-31 09:00:00,2023-04-01 09:00:00,722.76,0.34
CUST-338,ORD-2147,North,Electronics,2023-03-31 10:00:00,2023-04-01 10:00:00,756.28,0.06
CUST-687,ORD-2148,North,Grocery,2023-03-31 11:00:00,2023-04-01 11:00:00,,0.06
CUST-126,ORD-2149,South,Electronics,2023-03-31 12:00:00,2023-04-01 12:00:00,448.61,0.11
CUST-421,ORD-2150,East,Grocery,2023-03-31 13:00:00,2023-04-01 13:00:00,621.64,0.16
CUST-363,ORD-2151,North,Grocery,2023-03-31 14:00:00,2023-04-01 14:00:00,772.27,0.24
CUST-895,ORD-2152,East,Clothing,2023-03-31 15:00:00,2023-04-01 15:00:00,112.92,0.27
CUST-682,ORD-2153,North,Furniture,2023-03-31 16:00:00,2023-04-01 16:00:00,962.74,0.11
CUST-964,ORD-2154,North,Electronics,2023-03-31 17:00:00,2023-04-01 17:00:00,891.32,0.35
CUST-769,ORD-2155,West,Clothing,2023-03-31 18:00:00,2023-04-01 18:00:00,277.65,
CUST-434,ORD-2156,West,Electronics,2023-03-31 19:00:00,2023-04-01 19:00:00,824.53,0.18
CUST-889,ORD-2157,West,Grocery,2023-03-31 20:00:00,2023-04-01 20:00:00,523.14,0.06
CUST-938,ORD-2158,East,Electronics,2023-03-31 21:00:00,2023-04-01 21:00:00,467.19,0.08
CUST-739,ORD-2159,South,Furniture,2023-03-31 22:00:00,2023-04-01 22:00:00,321.29,0.23
CUST-53,ORD-2160,North,Grocery,2023-03-31 23:00:00,2023-04-01 23:00:00,585.16,0.12
CUST-992,ORD-2161,North,Grocery,2023-04-01 00:00:00,2023-04-02 00:00:00,732.59,0.22
CUST-295,ORD-2162,North,Clothing,2023-04-01 01:00:00,2023-04-02 01:00:00,416.82,0.33
CUST-615,ORD-2163,East,Furniture,2023-04-01 02:00:00,2023-04-02 02:00:00,632.93,0.3
CUST-320,ORD-2164,West,Grocery,2023-04-01 03:00:00,2023-04-02 03:00:00,702.32,0.15
CUST-361,ORD-2165,South,Furniture,2023-04-01 04:00:00,2023-04-02 04:00:00,714.01,0.2
CUST-107,ORD-2166,East,Electronics,2023-04-01 05:00:00,2023-04-02 05:00:00,61.45,0.33
CUST-592,ORD-2167,West,Furniture,2023-04-01 06:00:00,2023-04-02 06:00:00,861.15,0.44
CUST-520,ORD-2168,East,Grocery,2023-04-01 07:00:00,2023-04-02 07:00:00,463.67,0.39
CUST-218,ORD-2169,South,Clothing,2023-04-01 08:00:00,2023-04-02 08:00:00,269.79,0.3
CUST-159,ORD-2170,West,Grocery,2023-04-01 09:00:00,2023-04-02 09:00:00,249.35,0.21
CUST-673,ORD-2171,East,Furniture,2023-04-01 10:00:00,2023-04-02 10:00:00,488.18,0.21
CUST-494,ORD-2172,South,Furniture,2023-04-01 11:00:00,2023-04-02 11:00:00,887.96,0.45
CUST-230,ORD-2173,North,Grocery,2023-04-01 12:00:00,2023-04-02 12:00:00,384.56,0.07
CUST-868,ORD-2174,South,Furniture,2023-04-01 13:00:00,2023-04-02 13:00:00,752.23,0.49
CUST-111,ORD-2175,North,Electronics,2023-04-01 14:00:00,2023-04-02 14:00:00,105.85,0.35
CUST-359,ORD-2176,East,Grocery,2023-04-01 15:00:00,2023-04-02 15:00:00,481.3,0.36
CUST-866,ORD-2177,West,Clothing,2023-04-01 16:00:00,2023-04-02 16:00:00,991.77,0.07
CUST-570,ORD-2178,West,Grocery,2023-04-01 17:00:00,2023-04-02 17:00:00,772.73,0.32
CUST-377,ORD-2179,East,Electronics,2023-04-01 18:00:00,2023-04-02 18:00:00,218.42,0.27
CUST-118,ORD-2180,West,Electronics,2023-04-01 19:00:00,2023-04-02 19:00:00,506.43,0.1
CUST-781,ORD-2181,West,Electronics,2023-04-01 20:00:00,2023-04-02 20:00:00,241.29,0.18
CUST-286,ORD-2182,North,Electronics,2023-04-01 21:00:00,2023-04-02 21:00:00,415.47,0.45
CUST-588,ORD-2183,East,Electronics,2023-04-01 22:00:00,2023-04-02 22:00:00,782.28,0.3
CUST-232,ORD-2184,South,Clothing,2023-04-01 23:00:00,2023-04-02 23:00:00,773.51,0.24
CUST-827,ORD-2185,North,Furniture,2023-04-02 00:00:00,2023-04-03 00:00:00,235.82,0.08
CUST-440,ORD-2186,East,Electronics,2023-04-02 01:00:00,2023-04-03 01:00:00,923.0,0.37
CUST-866,ORD-2187,North,Electronics,2023-04-02 02:00:00,2023-04-03 02:00:00,596.64,0.37
CUST-575,ORD-2188,South,Grocery,2023-04-02 03:00:00,2023-04-03 03:00:00,386.13,0.33
CUST-998,ORD-2189,South,Clothing,2023-04-02 04:00:00,2023-04-03 04:00:00,506.92,0.28
CUST-786,ORD-2190,East,Clothing,2023-04-02 05:00:00,2023-04-03 05:00:00,609.02,0.25
CUST-839,ORD-2191,South,Furniture,2023-04-02 06:00:00,2023-04-03 06:00:00,564.29,0.32
CUST-637,ORD-2192,North,Clothing,2023-04-02 07:00:00,2023-04-03 07:00:00,491.54,0.16
CUST-629,ORD-2193,South,Grocery,2023-04-02 08:00:00,2023-04-03 08:00:00,509.88,0.47
CUST-692,ORD-2194,North,Grocery,2023-04-02 09:00:00,2023-04-03 09:00:00,184.65,0.31
CUST-659,ORD-2195,North,Furniture,2023-04-02 10:00:00,2023-04-03 10:00:00,814.61,0.19
CUST-571,ORD-2196,South,Grocery,2023-04-02 11:00:00,2023-04-03 11:00:00,546.34,0.25
CUST-27,ORD-2197,East,Electronics,2023-04-02 12:00:00,2023-04-03 12:00:00,139.77,0.41
CUST-624,ORD-2198,West,Electronics,2023-04-02 13:00:00,2023-04-03 13:00:00,768.5,0.12
CUST-952,ORD-2199,South,Grocery,2023-04-02 14:00:00,2023-04-03 14:00:00,933.12,0.18
CUST-674,ORD-2200,North,Furniture,2023-04-02 15:00:00,2023-04-03 15:00:00,947.83,0.36
CUST-850,ORD-2201,North,Clothing,2023-04-02 16:00:00,2023-04-03 16:00:00,375.33,0.19
CUST-711,ORD-2202,South,Furniture,2023-04-02 17:00:00,2023-04-03 17:00:00,144.16,0.615
CUST-274,ORD-2203,East,Clothing,2023-04-02 18:00:00,2023-04-03 18:00:00,523.22,0.11
CUST-30,ORD-2204,East,Grocery,2023-04-02 19:00:00,2023-04-03 19:00:00,121.48,0.39
CUST-185,ORD-2205,North,Grocery,2023-04-02 20:00:00,2023-04-03 20:00:00,934.65,0.08
CUST-280,ORD-2206,North,Electronics,2023-04-02 21:00:00,2023-04-03 21:00:00,191.74,0.06
CUST-720,ORD-2207,East,Clothing,2023-04-02 22:00:00,2023-04-03 22:00:00,260.24,0.45
CUST-781,ORD-2208,West,Furniture,2023-04-02 23:00:00,2023-04-03 23:00:00,412.57,0.31
CUST-317,ORD-2209,South,Grocery,2023-04-03 00:00:00,2023-04-04 00:00:00,389.33,0.21
CUST-944,ORD-2210,North,Furniture,2023-04-03 01:00:00,2023-04-04 01:00:00,796.72,0.15
CUST-348,ORD-2211,North,Electronics,2023-04-03 02:00:00,2023-04-04 02:00:00,461.75,0.33
CUST-360,ORD-2212,East,Clothing,2023-04-03 03:00:00,2023-04-04 03:00:00,179.06,0.28
CUST-7,ORD-2213,South,Clothing,2023-04-03 04:00:00,2023-04-04 04:00:00,274.54,0.5
CUST-186,ORD-2214,East,Grocery,2023-04-03 05:00:00,2023-04-04 05:00:00,514.02,0.49
CUST-891,ORD-2215,South,Clothing,2023-04-03 06:00:00,2023-04-04 06:00:00,155.98,0.34
CUST-147,ORD-2216,South,Grocery,2023-04-03 07:00:00,2023-04-04 07:00:00,615.54,0.25
CUST-580,ORD-2217,South,Electronics,2023-04-03 08:00:00,2023-04-04 08:00:00,570.09,0.27
CUST-674,ORD-2218,North,Clothing,2023-04-03 09:00:00,2023-04-04 09:00:00,717.56,0.36
CUST-411,ORD-2219,West,Grocery,2023-04-03 10:00:00,2023-04-04 10:00:00,938.33,0.1
CUST-72,ORD-2220,East,Furniture,2023-04-03 11:00:00,2023-04-04 11:00:00,913.13,0.2
CUST-146,ORD-2221,West,Grocery,2023-04-03 12:00:00,2023-04-04 12:00:00,946.61,0.08
CUST-759,ORD-2222,East,Clothing,2023-04-03 13:00:00,2023-04-04 13:00:00,252.27,0.08
CUST-649,ORD-2223,South,Electronics,2023-04-03 14:00:00,2023-04-04 14:00:00,140.25,
CUST-996,ORD-2224,North,Clothing,2023-04-03 15:00:00,2023-04-04 15:00:00,309.25,0.27
CUST-32,ORD-2225,West,Clothing,2023-04-03 16:00:00,2023-04-04 16:00:00,896.13,0.4
CUST-94,ORD-2226,North,Grocery,2023-04-03 17:00:00,2023-04-04 17:00:00,972.33,0.27
CUST-765,ORD-2227,East,Furniture,2023-04-03 18:00:00,2023-04-04 18:00:00,860.73,0.2
CUST-544,ORD-2228,North,Clothing,2023-04-03 19:00:00,2023-04-04 19:00:00,118.92,0.09
CUST-221,ORD-2229,North,Furniture,2023-04-03 20:00:00,2023-04-04 20:00:00,947.95,
CUST-386,ORD-2230,West,Grocery,2023-04-03 21:00:00,2023-04-04 21:00:00,429.12,0.17
CUST-430,ORD-2231,South,Furniture,2023-04-03 22:00:00,2023-04-04 22:00:00,19.22,0.33
CUST-465,ORD-2232,North,Grocery,2023-04-03 23:00:00,2023-04-04 23:00:00,447.97,0.49
CUST-350,ORD-2233,South,Electronics,2023-04-04 00:00:00,2023-04-05 00:00:00,55.61,0.1
CUST-162,ORD-2234,East,Furniture,2023-04-04 01:00:00,2023-04-05 01:00:00,548.44,0.15
CUST-379,ORD-2235,North,Furniture,2023-04-04 02:00:00,2023-04-05 02:00:00,345.17,0.26
CUST-320,ORD-2236,West,Electronics,2023-04-04 03:00:00,2023-04-05 03:00:00,478.7,0.49
CUST-739,ORD-2237,East,Furniture,2023-04-04 04:00:00,2023-04-05 04:00:00,617.04,0.4
CUST-333,ORD-2238,East,Electronics,2023-04-04 05:00:00,2023-04-05 05:00:00,870.11,0.45
CUST-796,ORD-2239,West,Clothing,2023-04-04 06:00:00,2023-04-05 06:00:00,665.28,0.2
CUST-965,ORD-2240,North,Grocery,2023-04-04 07:00:00,2023-04-05 07:00:00,439.71,0.5
CUST-582,ORD-2241,North,Electronics,2023-04-04 08:00:00,2023-04-05 08:00:00,821.23,0.1
CUST-611,ORD-2242,East,Furniture,2023-04-04 09:00:00,2023-04-05 09:00:00,906.53,0.07
CUST-87,ORD-2243,North,Electronics,2023-04-04 10:00:00,2023-04-05 10:00:00,128.56,0.44
CUST-905,ORD-2244,South,Furniture,2023-04-04 11:00:00,2023-04-05 11:00:00,536.61,0.47
CUST-54,ORD-2245,West,Clothing,2023-04-04 12:00:00,2023-04-05 12:00:00,291.67,0.09
CUST-160,ORD-2246,South,Electronics,2023-04-04 13:00:00,2023-04-05 13:00:00,56.59,0.1
CUST-162,ORD-2247,North,Clothing,2023-04-04 14:00:00,2023-04-05 14:00:00,671.86,0.06
CUST-773,ORD-2248,East,Grocery,2023-04-04 15:00:00,2023-04-05 15:00:00,864.14,0.1
CUST-633,ORD-2249,West,Furniture,2023-04-04 16:00:00,2023-04-05 16:00:00,171.27,0.14
CUST-51,ORD-2250,North,Furniture,2023-04-04 17:00:00,2023-04-05 17:00:00,814.29,0.49
CUST-691,ORD-2251,North,Clothing,2023-04-04 18:00:00,2023-04-05 18:00:00,854.86,0.35
CUST-84,ORD-2252,East,Grocery,2023-04-04 19:00:00,2023-04-05 19:00:00,915.2,0.4
CUST-279,ORD-2253,East,Electronics,2023-04-04 20:00:00,2023-04-05 20:00:00,272.63,0.4
CUST-454,ORD-2254,South,Electronics,2023-04-04 21:00:00,2023-04-05 21:00:00,904.91,0.29
CUST-678,ORD-2255,West,Furniture,2023-04-04 22:00:00,2023-04-05 22:00:00,327.46,0.41
CUST-435,ORD-2256,West,Clothing,2023-04-04 23:00:00,2023-04-05 23:00:00,556.81,0.32
CUST-498,ORD-2257,East,Clothing,2023-04-05 00:00:00,2023-04-06 00:00:00,60.0,0.19
CUST-622,ORD-2258,South,Electronics,2023-04-05 01:00:00,2023-04-06 01:00:00,53.44,0.3
CUST-453,ORD-2259,West,Grocery,2023-04-05 02:00:00,2023-04-06 02:00:00,723.17,0.29
CUST-425,ORD-2260,East,Grocery,2023-04-05 03:00:00,2023-04-06 03:00:00,450.04,0.42
CUST-280,ORD-2261,North,Electronics,2023-04-05 04:00:00,2023-04-06 04:00:00,263.73,0.49
CUST-221,ORD-2262,West,Electronics,2023-04-05 05:00:00,2023-04-06 05:00:00,198.51,0.23
CUST-774,ORD-2263,South,Clothing,2023-04-05 06:00:00,2023-04-06 06:00:00,673.25,0.39
CUST-525,ORD-2264,South,Grocery,2023-04-05 07:00:00,2023-04-06 07:00:00,10.4,0.09
CUST-117,ORD-2265,South,Electronics,2023-04-05 08:00:00,2023-04-06 08:00:00,807.83,0.4
CUST-354,ORD-2266,North,Electronics,2023-04-05 09:00:00,2023-04-06 09:00:00,88.46,0.22
CUST-441,ORD-2267,West,Furniture,2023-04-05 10:00:00,2023-04-06 10:00:00,199.57,0.07
CUST-114,ORD-2268,West,Electronics,2023-04-05 11:00:00,2023-04-06 11:00:00,392.37,0.21
CUST-291,ORD-2269,North,Electronics,2023-04-05 12:00:00,2023-04-06 12:00:00,,0.32
CUST-695,ORD-2270,West,Grocery,2023-04-05 13:00:00,2023-04-06 13:00:00,361.45,0.1
CUST-695,ORD-2271,North,Clothing,2023-04-05 14:00:00,2023-04-06 14:00:00,327.51,0.47
CUST-608,ORD-2272,North,Grocery,2023-04-05 15:00:00,2023-04-06 15:00:00,964.28,0.08
CUST-499,ORD-2273,North,Clothing,2023-04-05 16:00:00,2023-04-06 16:00:00,645.16,0.47
CUST-540,ORD-2274,South,Furniture,2023-04-05 17:00:00,2023-04-06 17:00:00,33.2,0.5549999999999999
CUST-684,ORD-2275,West,Electronics,2023-04-05 18:00:00,2023-04-06 18:00:00,435.87,0.2
CUST-316,ORD-2276,North,Furniture,2023-04-05 19:00:00,2023-04-06 19:00:00,876.26,0.23
CUST-47,ORD-2277,West,Clothing,2023-04-05 20:00:00,2023-04-06 20:00:00,308.44,0.38
CUST-226,ORD-2278,South,Grocery,2023-04-05 21:00:00,2023-04-06 21:00:00,103.61,0.32
CUST-405,ORD-2279,North,Grocery,2023-04-05 22:00:00,2023-04-06 22:00:00,760.8,0.35
CUST-614,ORD-2280,East,Furniture,2023-04-05 23:00:00,2023-04-06 23:00:00,609.95,0.23
CUST-57,ORD-2281,South,Clothing,2023-04-06 00:00:00,2023-04-07 00:00:00,574.61,0.27
CUST-8,ORD-2282,East,Furniture,2023-04-06 01:00:00,2023-04-07 01:00:00,63.04,0.5
CUST-210,ORD-2283,West,Furniture,2023-04-06 02:00:00,2023-04-07 02:00:00,149.09,0.15
CUST-309,ORD-2284,West,Electronics,2023-04-06 03:00:00,2023-04-07 03:00:00,626.32,0.24
CUST-969,ORD-2285,South,Furniture,2023-04-06 04:00:00,2023-04-07 04:00:00,215.75,0.18
CUST-217,ORD-2286,West,Electronics,2023-04-06 05:00:00,2023-04-07 05:00:00,509.03,0.39
CUST-786,ORD-2287,East,Electronics,2023-04-06 06:00:00,2023-04-07 06:00:00,549.43,0.39
CUST-141,ORD-2288,North,Grocery,2023-04-06 07:00:00,2023-04-07 07:00:00,290.67,0.18
CUST-783,ORD-2289,North,Electronics,2023-04-06 08:00:00,2023-04-07 08:00:00,948.94,0.09
CUST-262,ORD-2290,North,Electronics,2023-04-06 09:00:00,2023-04-07 09:00:00,844.04,0.06
CUST-297,ORD-2291,South,Grocery,2023-04-06 10:00:00,2023-04-07 10:00:00,725.15,0.24
CUST-336,ORD-2292,West,Furniture,2023-04-06 11:00:00,2023-04-07 11:00:00,87.21,0.23
CUST-123,ORD-2293,East,Clothing,2023-04-06 12:00:00,2023-04-07 12:00:00,115.07,0.49
CUST-8,ORD-2294,West,Clothing,2023-04-06 13:00:00,2023-04-07 13:00:00,497.85,0.26
CUST-510,ORD-2295,West,Clothing,2023-04-06 14:00:00,2023-04-07 14:00:00,169.11,0.17
CUST-765,ORD-2296,West,Furniture,2023-04-06 15:00:00,2023-04-07 15:00:00,978.48,0.45
CUST-441,ORD-2297,North,Electronics,2023-04-06 16:00:00,2023-04-07 16:00:00,166.94,0.27
CUST-180,ORD-2298,East,Clothing,2023-04-06 17:00:00,2023-04-07 17:00:00,492.59,0.32
CUST-133,ORD-2299,East,Furniture,2023-04-06 18:00:00,2023-04-07 18:00:00,370.48,0.09
CUST-390,ORD-2300,West,Electronics,2023-04-06 19:00:00,2023-04-07 19:00:00,642.99,0.22
CUST-546,ORD-2301,North,Grocery,2023-04-06 20:00:00,2023-04-07 20:00:00,137.75,0.47
CUST-721,ORD-2302,North,Clothing,2023-04-06 21:00:00,2023-04-07 21:00:00,436.01,0.32
CUST-236,ORD-2303,East,Electronics,2023-04-06 22:00:00,2023-04-07 22:00:00,281.96,0.21
CUST-513,ORD-2304,North,Clothing,2023-04-06 23:00:00,2023-04-07 23:00:00,888.87,0.33
CUST-573,ORD-2305,North,Clothing,2023-04-07 00:00:00,2023-04-08 00:00:00,50.18,0.46
CUST-854,ORD-2306,North,Clothing,2023-04-07 01:00:00,2023-04-08 01:00:00,914.59,0.17
CUST-685,ORD-2307,South,Electronics,2023-04-07 02:00:00,2023-04-08 02:00:00,834.66,0.28
CUST-826,ORD-2308,West,Furniture,2023-04-07 03:00:00,2023-04-08 03:00:00,304.6,0.48
CUST-363,ORD-2309,East,Electronics,2023-04-07 04:00:00,2023-04-08 04:00:00,791.4,0.13
CUST-74,ORD-2310,East,Clothing,2023-04-07 05:00:00,2023-04-08 05:00:00,40.9,0.37
CUST-407,ORD-2311,South,Electronics,2023-04-07 06:00:00,2023-04-08 06:00:00,967.2,0.33
CUST-883,ORD-2312,West,Grocery,2023-04-07 07:00:00,2023-04-08 07:00:00,531.33,0.36
CUST-760,ORD-2313,East,Furniture,2023-04-07 08:00:00,2023-04-08 08:00:00,310.25,0.21
CUST-44,ORD-2314,North,Electronics,2023-04-07 09:00:00,2023-04-08 09:00:00,368.96,0.19
